data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-06-14,Calabria,15,1,16,28,44,-1,0,1021,97,0.0,0.0,1162,81981,79919.0,726,726.0,0
2020-06-15,Calabria,17,1,18,19,37,-7,0,1028,97,0.0,0.0,1162,82392,80330.0,411,411.0,0
2020-06-16,Calabria,18,0,18,18,36,-1,0,1029,97,0.0,0.0,1162,83281,81219.0,889,889.0,0
2020-06-17,Calabria,18,0,18,15,33,-3,0,1032,97,0.0,0.0,1162,84265,82203.0,984,984.0,0
2020-06-18,Calabria,18,0,18,17,35,2,3,1033,97,0.0,0.0,1165,85222,83171.0,957,968.0,0
2020-06-19,Calabria,18,0,18,16,34,-1,0,1034,97,0.0,0.0,1165,86273,84222.0,1051,1051.0,0
2020-06-20,Calabria,18,0,18,12,30,-4,3,1040,97,0.0,0.0,1167,87292,85241.0,1019,1019.0,0
2020-06-21,Calabria,17,0,17,19,36,6,6,1040,97,0.0,0.0,1173,87935,85884.0,643,643.0,0
2020-06-22,Calabria,15,0,15,18,33,-3,1,1044,97,0.0,0.0,1174,88372,86321.0,437,437.0,0
2020-06-23,Calabria,9,0,9,19,28,-5,1,1050,97,0.0,0.0,1175,89226,87180.0,854,859.0,0
2020-06-24,Calabria,9,0,9,19,28,0,0,1050,97,0.0,0.0,1175,90262,88228.0,1036,1048.0,0
2020-06-25,Calabria,10,0,10,18,28,0,0,1050,97,1175.0,0.0,1175,91283,89249.0,1021,1021.0,0
2020-06-26,Calabria,9,0,9,21,30,2,3,1051,97,1175.0,3.0,1178,92448,90414.0,1165,1165.0,0
2020-06-27,Calabria,9,0,9,22,31,1,1,1051,97,1175.0,4.0,1179,93372,91388.0,924,974.0,0
2020-06-28,Calabria,4,0,4,22,26,-5,1,1057,97,1175.0,5.0,1180,93852,91818.0,480,430.0,0
2020-06-29,Calabria,4,0,4,22,26,0,0,1057,97,1158.0,22.0,1180,94170,92136.0,318,318.0,0
2020-06-30,Calabria,4,0,4,23,27,1,1,1057,97,1159.0,22.0,1181,95094,93060.0,924,924.0,0
2020-07-01,Calabria,4,0,4,22,26,-1,0,1058,97,1159.0,22.0,1181,95926,93892.0,832,832.0,0
2020-07-02,Calabria,4,0,4,21,25,-1,0,1059,97,1159.0,22.0,1181,96914,94880.0,988,988.0,0
2020-07-03,Calabria,4,0,4,21,25,0,1,1060,97,1159.0,23.0,1182,97852,95818.0,938,938.0,0
2020-07-04,Calabria,3,0,3,23,26,1,1,1060,97,1159.0,24.0,1183,98936,96902.0,1084,1084.0,0
2020-07-05,Calabria,3,0,3,23,26,0,0,1060,97,1159.0,24.0,1183,99467,97433.0,531,531.0,0
2020-07-06,Calabria,4,0,4,22,26,0,0,1060,97,1159.0,24.0,1183,99705,97671.0,238,238.0,0
2020-07-07,Calabria,4,0,4,23,27,1,1,1060,97,1159.0,25.0,1184,100737,98703.0,1032,1032.0,0
2020-07-08,Calabria,4,0,4,24,28,1,1,1060,97,1159.0,26.0,1185,101642,99608.0,905,905.0,0
2020-07-09,Calabria,4,0,4,24,28,0,0,1060,97,1159.0,26.0,1185,102585,100551.0,943,943.0,0
2020-07-10,Calabria,4,0,4,23,27,-1,1,1062,97,1159.0,27.0,1186,103582,101548.0,997,997.0,0
2020-07-11,Calabria,4,0,4,25,29,2,2,1062,97,1159.0,29.0,1188,104475,102441.0,893,893.0,0
2020-07-12,Calabria,4,0,4,53,57,28,28,1062,97,1159.0,57.0,1216,105034,103000.0,559,559.0,0
2020-07-13,Calabria,4,0,4,53,57,0,0,1062,97,1159.0,57.0,1216,105315,103281.0,281,281.0,0
2020-07-14,Calabria,5,0,5,52,57,0,0,1062,97,1159.0,57.0,1216,106176,104142.0,861,861.0,0
2020-07-15,Calabria,5,0,5,54,59,2,2,1062,97,1159.0,59.0,1218,106955,104921.0,779,779.0,0
2020-07-16,Calabria,5,0,5,60,65,6,8,1064,97,1159.0,67.0,1226,107852,105818.0,897,897.0,0
2020-07-17,Calabria,6,0,6,63,69,4,5,1065,97,1159.0,72.0,1231,108711,106677.0,859,859.0,0
2020-07-18,Calabria,5,0,5,70,75,6,7,1066,97,1159.0,79.0,1238,109655,107621.0,944,944.0,0
2020-07-19,Calabria,4,0,4,68,72,-3,1,1070,97,1159.0,80.0,1239,110485,108451.0,830,830.0,0
2020-07-20,Calabria,3,0,3,68,71,-1,0,1071,97,1159.0,80.0,1239,110657,108623.0,172,172.0,0
2020-07-21,Calabria,3,0,3,68,71,0,0,1071,97,1159.0,80.0,1239,111600,109566.0,943,943.0,0
2020-07-22,Calabria,3,0,3,72,75,4,4,1071,97,1159.0,84.0,1243,112649,110615.0,1049,1049.0,0
2020-07-23,Calabria,3,0,3,74,77,2,2,1071,97,1159.0,86.0,1245,113791,111757.0,1142,1142.0,0
